x,y,Arm
2.49999999999999,0.108989894042994,FOURIER-placebo
2.50999999999999,0.109101847815924,FOURIER-placebo
2.51999999999999,0.109553999670554,FOURIER-placebo
2.52999999999999,0.109713390054183,FOURIER-placebo
2.53999999999999,0.109780467706669,FOURIER-placebo
2.54999999999999,0.110420238837628,FOURIER-placebo
2.55999999999999,0.110838078553961,FOURIER-placebo
2.56999999999999,0.111403372413241,FOURIER-placebo
2.57999999999999,0.111403372413241,FOURIER-placebo
2.58999999999999,0.111403372413241,FOURIER-placebo
2.59999999999999,0.111411791328762,FOURIER-placebo
2.60999999999999,0.111738683150177,FOURIER-placebo
2.61999999999999,0.112441333366311,FOURIER-placebo
2.62999999999999,0.112699710901961,FOURIER-placebo
2.63999999999999,0.113334147412551,FOURIER-placebo
2.64999999999999,0.113993260533709,FOURIER-placebo
