timeline,KM_estimate,Arm,Origin,Event
2.74999999999998,0.0933904505406912,Evolocumab,Observed data (FOURIER),MACE
2.75999999999999,0.0934870632891133,Evolocumab,Observed data (FOURIER),MACE
2.76999999999998,0.0940775317547879,Evolocumab,Observed data (FOURIER),MACE
2.77999999999998,0.0945482175419796,Evolocumab,Observed data (FOURIER),MACE
2.78999999999998,0.0948175559995676,Evolocumab,Observed data (FOURIER),MACE
2.79999999999998,0.0948291253015517,Evolocumab,Observed data (FOURIER),MACE
2.80999999999998,0.0948298833022225,Evolocumab,Observed data (FOURIER),MACE
2.81999999999998,0.0948299302642977,Evolocumab,Observed data (FOURIER),MACE
2.82999999999998,0.0948299311758709,Evolocumab,Observed data (FOURIER),MACE
2.83999999999998,0.0948299311758709,Evolocumab,Observed data (FOURIER),MACE
2.84999999999998,0.0948299311758709,Evolocumab,Observed data (FOURIER),MACE
2.85999999999998,0.0948299311758709,Evolocumab,Observed data (FOURIER),MACE
2.86999999999998,0.0948671553772582,Evolocumab,Observed data (FOURIER),MACE
2.87999999999998,0.095865288668095,Evolocumab,Observed data (FOURIER),MACE
2.88999999999998,0.0977843575533314,Evolocumab,Observed data (FOURIER),MACE
2.89999999999998,0.0986682282269034,Evolocumab,Observed data (FOURIER),MACE
2.90999999999998,0.0988371093634539,Evolocumab,Observed data (FOURIER),MACE
2.91999999999998,0.0988409360791971,Evolocumab,Observed data (FOURIER),MACE
2.92999999999998,0.0988603121594317,Evolocumab,Observed data (FOURIER),MACE
2.93999999999998,0.100811504281192,Evolocumab,Observed data (FOURIER),MACE
2.94999999999998,0.102,Evolocumab,Observed data (FOURIER),MACE
0.0,0.0,Placebo,Observed data (FOURIER),MACE
0.01,0.0013055286552436,Placebo,Observed data (FOURIER),MACE
0.02,0.0014790010019658,Placebo,Observed data (FOURIER),MACE
0.03,0.001986071696061,Placebo,Observed data (FOURIER),MACE
0.0399999999999999,0.0027244787149459,Placebo,Observed data (FOURIER),MACE
0.05,0.0030737944816726,Placebo,Observed data (FOURIER),MACE
0.0600000000000001,0.0036092319457586,Placebo,Observed data (FOURIER),MACE
0.07,0.0041679997723139,Placebo,Observed data (FOURIER),MACE
0.08,0.0049400700568726,Placebo,Observed data (FOURIER),MACE
0.09,0.0052710608129238,Placebo,Observed data (FOURIER),MACE
0.0999999999999999,0.0060655690279888,Placebo,Observed data (FOURIER),MACE
0.11,0.0064521346914486,Placebo,Observed data (FOURIER),MACE
0.12,0.0073394049839104,Placebo,Observed data (FOURIER),MACE
0.13,0.007858360513878,Placebo,Observed data (FOURIER),MACE
0.14,0.0083639216894344,Placebo,Observed data (FOURIER),MACE
0.15,0.0092068594474915,Placebo,Observed data (FOURIER),MACE
0.16,0.0094632171189619,Placebo,Observed data (FOURIER),MACE
